TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
21251759;21251846;21254981;21984061;22068034;725;0;14;11;125;4_8;11
22134668;22134748;22137862;22867055;22951035;725;0;14;11;125;4_8;12
23017736;23017820;23020954;23750057;23833975;725;0;14;11;125;4_8;13
23904232;23904314;23907491;24767057;24851079;857;0;14;11;125;4_8;14
24917789;24917881;24920994;25782057;25865978;857;0;14;11;125;4_8;15
25932642;25932723;25935854;26797055;26881073;857;0;14;11;125;4_8;16
26947785;26947878;26951013;27812061;27895990;857;0;14;11;125;4_8;17
27962630;27962710;27965835;28827050;28911033;857;0;14;11;125;4_8;18
28977707;28977787;28980929;29972057;30055990;988;0;14;11;125;4_8;19
30122613;30122698;30125823;31117055;31201038;988;0;14;11;125;4_8;20
31267702;31267782;31270920;32262057;32345994;988;0;14;11;125;4_8;21
32416315;32416398;32419592;33409057;33493071;988;0;14;11;125;4_8;22
33559781;33559874;33563006;34686057;34770014;1119;0;14;11;125;4_8;23
34836645;34836725;34839854;35963055;36047065;1119;0;14;11;125;4_8;24
36113802;36113897;36117039;37240057;37324039;1119;0;14;11;125;4_8;25
37390740;37390824;37393959;38517055;38601059;1119;0;14;11;125;4_8;26
38667743;38667826;38670972;39794052;39878005;1119;0;14;11;125;4_8;27
39944660;39944740;39947877;41201059;41285069;1250;0;14;11;125;4_8;28
41355370;41355448;41358645;42610059;42694025;1250;0;14;11;125;4_8;29
42760647;42760727;42763857;44017055;44101087;1250;0;14;11;125;4_8;30
44167767;44167851;44170989;45424057;45508021;1250;0;14;11;125;4_8;31
45574645;45574725;45577860;46963055;47047059;1381;0;14;11;125;4_8;32
47113834;47113928;47117074;48502057;48586025;1381;0;14;11;125;4_8;33
48652673;48652753;48655902;50041059;50125094;1381;0;14;11;125;4_8;34
50191788;50191881;50195023;51580056;51664020;1381;0;14;11;125;4_8;35
51730660;51730740;51733891;53119048;53203062;1381;0;14;11;125;4_8;36
53273361;53273443;53276645;54790058;54874024;1512;0;14;11;125;4_8;37
54940653;54940733;54943879;56459054;56543064;1512;0;14;11;125;4_8;38
56609778;56609876;56613016;58128064;58212038;1512;0;14;11;125;4_8;39
58278676;58278757;58281905;59797054;59881061;1512;0;14;11;125;4_8;40
59947772;59947854;59951013;61598056;61681995;1643;0;14;11;125;4_8;41
61748644;61748725;61751876;63399054;63483090;1643;0;14;11;125;4_8;42
63549756;63549839;63552986;65200056;65283982;1643;0;14;11;125;4_8;43
65354242;65354321;65357531;67003056;67087088;1643;0;14;11;125;4_8;44
67153780;67153874;67157024;68804055;68888026;1643;0;14;11;125;4_8;45
68954657;68954737;68957889;70735064;70819076;1774;0;14;11;125;4_8;46
70885758;70885841;70888996;72666071;72750020;1774;0;14;11;125;4_8;47
72816694;72816779;72819939;74597068;74681095;1774;0;14;11;125;4_8;48
74747784;74747877;74751024;76528074;76612033;1774;0;14;11;125;4_8;49
76678703;76678788;76681947;78591054;78675078;1905;0;14;11;125;4_8;50
78741765;78741850;78745005;80654056;80738020;1905;0;14;11;125;4_8;51
3256922;3257001;3257191;3257274;3341390;0;0;14;0;125;4_5;0
3407976;3408056;3408312;4239055;4322944;828;0;14;12;125;4_5;1
4389482;4389563;4392665;5224049;5307935;828;0;14;12;125;4_5;2
5374559;5374639;5377748;6209050;6292873;828;0;14;12;125;4_5;3
6359410;6359490;6362602;7194049;7275543;828;0;14;12;125;4_5;4
7339730;7339813;7342944;8174051;8257896;828;0;14;12;125;4_5;5
8324513;8324594;8327711;9323053;9406950;992;0;14;12;125;4_5;6
9478045;9478123;9481296;10475057;10558906;992;0;14;12;125;4_5;7
10625475;10625556;10628660;11624052;11707971;992;0;14;12;125;4_5;8
11774633;11774714;11777833;12773055;12856904;992;0;14;12;125;4_5;9
12923545;12923625;12926739;13922065;14006113;992;0;14;12;125;4_5;10
14072836;14072928;14076060;15235055;15319014;1156;0;14;12;125;4_5;11
15385659;15385739;15388853;16548053;16632071;1156;0;14;12;125;4_5;12
16698770;16698853;16701983;17861055;17945003;1156;0;14;12;125;4_5;13
18011618;18011703;18014822;19174053;19258089;1156;0;14;12;125;4_5;14
19328611;19328689;19331884;20489058;20572992;1156;0;14;12;125;4_5;15
20639617;20639697;20642824;21966053;22050105;1319;0;14;12;125;4_5;16
22116848;22116939;22120076;23443059;23527023;1319;0;14;12;125;4_5;17
23593674;23593755;23596896;24920052;25004071;1319;0;14;12;125;4_5;18
25070740;25070823;25074011;26397055;26481001;1319;0;14;12;125;4_5;19
26547645;26547726;26550852;27874053;27958088;1319;0;14;12;125;4_5;20
28024781;28024872;28028004;29515055;29599042;1483;0;14;12;125;4_5;21
29669856;29669947;29673139;31158055;31242089;1483;0;14;12;125;4_5;22
31308823;31308911;31312050;32799054;32883003;1483;0;14;12;125;4_5;23
32949635;32949716;32952842;34440053;34524088;1483;0;14;12;125;4_5;24
34590781;34590877;34594017;36081055;36165014;1483;0;14;12;125;4_5;25
36231709;36231796;36234931;37886053;37970085;1647;0;14;12;125;4_5;26
38036773;38036857;38040009;39691055;39775042;1647;0;14;12;125;4_5;27
39841705;39841785;39844931;41496052;41580113;1647;0;14;12;125;4_5;28
41646831;41646922;41650061;43301055;43385028;1647;0;14;12;125;4_5;29
43455281;43455360;43458552;45108055;45192065;1647;0;14;12;125;4_5;30
45258761;45258846;45261992;47077055;47160976;1811;0;14;12;125;4_5;31
47227663;47227743;47230886;49046053;49130098;1811;0;14;12;125;4_5;32
49196800;49196893;49200035;51015053;51099022;1811;0;14;12;125;4_5;33
51165658;51165738;51168887;52984056;53068062;1811;0;14;12;125;4_5;34
53134780;53134875;53138018;54953054;55037000;1811;0;14;12;125;4_5;35
55103659;55103739;55106883;57086052;57170054;1975;0;14;12;125;4_5;36
57240455;57240538;57243748;59221056;59305032;1975;0;14;12;125;4_5;37
59371672;59371752;59374915;61354051;61438084;1975;0;14;12;125;4_5;38
61504810;61504904;61508049;63487054;63570993;1975;0;14;12;125;4_5;39
63637667;63637748;63640893;65620052;65704068;1975;0;14;12;125;4_5;40
65770753;65770837;65773991;67917054;68000993;2139;0;14;12;125;4_5;41
68067632;68067712;68070852;70214052;70298104;2139;0;14;12;125;4_5;42
70364767;70364850;70368003;72511053;72594993;2139;0;14;12;125;4_5;43
72661629;72661710;72664850;74808052;74892084;2139;0;14;12;125;4_5;44
74962508;74962586;74965799;77107060;77191013;2139;0;14;12;125;4_5;45
77257687;77257767;77260926;79568052;79652056;2302;0;14;12;125;4_5;46
79718734;79718818;79721971;82029054;82113009;2302;0;14;12;125;4_5;47
82179672;82179756;82182912;84490051;84574093;2302;0;14;12;125;4_5;48
84640766;84640850;84644007;86951054;87035011;2302;0;14;12;125;4_5;49
87101724;87101812;87104969;89412052;89496082;2302;0;14;12;125;4_5;50
89562796;89562886;89566040;92037054;92121019;2466;0;14;12;125;4_5;51
3228929;3229007;3229197;3229280;3313375;0;0;14;0;125;4_6;0
3379960;3380041;3380296;4245057;4328942;861;0;14;12;125;4_6;1
4395484;4395565;4398667;5264051;5347927;861;0;14;12;125;4_6;2
5414521;5414602;5417711;6283052;6366862;861;0;14;12;125;4_6;3
6433398;6433478;6436587;7302051;7383499;861;0;14;12;125;4_6;4
7447688;7447768;7450902;8316053;8399898;861;0;14;12;125;4_6;5
8466448;8466529;8469642;9531059;9614985;1057;0;14;12;125;4_6;6
9685279;9685357;9688533;10748059;10831902;1057;0;14;12;125;4_6;7
10898449;10898529;10901633;11963054;12046973;1057;0;14;12;125;4_6;8
12113642;12113723;12116843;13178057;13261918;1057;0;14;12;125;4_6;9
13328561;13328641;13331752;14393055;14477033;1057;0;14;12;125;4_6;10
14543781;14543878;14547006;15804057;15888033;1254;0;14;12;125;4_6;11
15954675;15954756;15957882;17215055;17299063;1254;0;14;12;125;4_6;12
17365757;17365840;17368970;18626056;18710001;1254;0;14;12;125;4_6;13
18776595;18776680;18779794;20037055;20121085;1254;0;14;12;125;4_6;14
20191436;20191514;20194702;21450059;21534005;1254;0;14;12;125;4_6;15
21600690;21600771;21603912;23059055;23143141;1450;0;14;12;125;4_6;16
23209888;23209968;23213099;24668057;24752008;1450;0;14;12;125;4_6;17
24818654;24818734;24821875;26277054;26361065;1450;0;14;12;125;4_6;18
26427743;26427826;26430964;27886057;27970018;1450;0;14;12;125;4_6;19
28036651;28036731;28039856;29495055;29579046;1450;0;14;12;125;4_6;20
29645723;29645805;29648946;31300057;31383988;1647;0;14;12;125;4_6;21
31454249;31454331;31457522;33107057;33191114;1647;0;14;12;125;4_6;22
33257830;33257919;33261058;34912056;34996014;1647;0;14;12;125;4_6;23
35062644;35062724;35065852;36717055;36801075;1647;0;14;12;125;4_6;24
36867764;36867848;36870998;38522057;38606025;1647;0;14;12;125;4_6;25
38672664;38672749;38675886;40523055;40607081;1844;0;14;12;125;4_6;26
40673753;40673836;40676981;42524057;42608018;1844;0;14;12;125;4_6;27
42674667;42674747;42677884;44525063;44609122;1844;0;14;12;125;4_6;28
44675823;44675911;44679050;46526057;46609996;1844;0;14;12;125;4_6;29
46680248;46680326;46683515;48529057;48613063;1844;0;14;12;125;4_6;30
48679773;48679857;48683006;50728056;50812028;2040;0;14;12;125;4_6;31
50878629;50878709;50881846;52927054;53011051;2040;0;14;12;125;4_6;32
53077799;53077894;53081062;55126055;55210022;2040;0;14;12;125;4_6;33
55276668;55276748;55279899;57325058;57409066;2040;0;14;12;125;4_6;34
57475748;57475831;57478977;59524056;59608017;2040;0;14;12;125;4_6;35
59674643;59674723;59677874;61919054;62003066;2237;0;14;12;125;4_6;36
62073431;62073514;62076718;64316058;64400020;2237;0;14;12;125;4_6;37
64466650;64466730;64469872;66711053;66795069;2237;0;14;12;125;4_6;38
66861788;66861886;66865036;69106056;69190023;2237;0;14;12;125;4_6;39
69256671;69256751;69259901;71501054;71585072;2237;0;14;12;125;4_6;40
71651761;71651845;71654996;74092056;74175993;2434;0;14;12;125;4_6;41
74242625;74242705;74245848;76683054;76767055;2434;0;14;12;125;4_6;42
76833785;76833879;76837026;79274055;79357989;2434;0;14;12;125;4_6;43
79428290;79428368;79431570;81869056;81953080;2434;0;14;12;125;4_6;44
82019792;82019884;82023032;84460056;84544017;2434;0;14;12;125;4_6;45
84610649;84610729;84613885;87249054;87333072;2630;0;14;12;125;4_6;46
87399762;87399845;87403003;90038056;90122015;2630;0;14;12;125;4_6;47
90188667;90188752;90191918;92827053;92911084;2630;0;14;12;125;4_6;48
92977758;92977841;92981001;95616056;95700015;2630;0;14;12;125;4_6;49
95766689;95766773;95769934;98405054;98489084;2630;0;14;12;125;4_6;50
98555787;98555880;98559029;101390055;101474016;2827;0;14;12;125;4_6;51
2570928;2571006;2571196;2571279;2655403;0;0;14;0;125;4_7;0
2721994;2722075;2722330;3619063;3702962;893;0;14;12;125;4_7;1
3769505;3769585;3772690;4670051;4753924;893;0;14;12;125;4_7;2
4820544;4820624;4823736;5721052;5804862;893;0;14;12;125;4_7;3
5871405;5871485;5874597;6772051;6853489;893;0;14;12;125;4_7;4
6917724;6917808;6920942;7818053;7901937;893;0;14;12;125;4_7;5
7968546;7968634;7971745;9099060;9182999;1123;0;14;12;125;4_7;6
9253142;9253220;9256393;10383059;10466908;1123;0;14;12;125;4_7;7
10533469;10533550;10536662;11664054;11747981;1123;0;14;12;125;4_7;8
11814662;11814743;11817862;12945057;13028908;1123;0;14;12;125;4_7;9
13095598;13095678;13098793;14226055;14310081;1123;0;14;12;125;4_7;10
14376757;14376844;14379981;15737057;15820998;1352;0;14;12;125;4_7;11
15887633;15887713;15890825;17248055;17332069;1352;0;14;12;125;4_7;12
17398772;17398855;17401985;18759056;18843005;1352;0;14;12;125;4_7;13
18909600;18909684;18912804;20270055;20354083;1352;0;14;12;125;4_7;14
20424416;20424495;20427677;21781059;21865005;1352;0;14;12;125;4_7;15
21931661;21931742;21934882;23520055;23604119;1582;0;14;12;125;4_7;16
23670823;23670911;23674056;25259061;25343016;1582;0;14;12;125;4_7;17
25409674;25409755;25412894;26998054;27082083;1582;0;14;12;125;4_7;18
27148755;27148838;27151978;28737057;28820999;1582;0;14;12;125;4_7;19
28887659;28887740;28890882;30476055;30560048;1582;0;14;12;125;4_7;20
30626744;30626828;30629972;32445057;32529003;1811;0;14;12;125;4_7;21
32599418;32599501;32602692;34416057;34500098;1811;0;14;12;125;4_7;22
34566801;34566891;34570025;36385060;36469014;1811;0;14;12;125;4_7;23
36535676;36535756;36538896;38354055;38438083;1811;0;14;12;125;4_7;24
38504800;38504891;38508035;40323057;40407014;1811;0;14;12;125;4_7;25
40473676;40473760;40476900;42522055;42606083;2040;0;14;12;125;4_7;26
42672758;42672840;42675987;44721057;44805018;2040;0;14;12;125;4_7;27
44871680;44871761;44874898;46920063;47004112;2040;0;14;12;125;4_7;28
47070810;47070899;47074061;49119057;49202998;2040;0;14;12;125;4_7;29
49273254;49273332;49276522;51318074;51402059;2040;0;14;12;125;4_7;30
51468759;51468841;51471984;53745056;53829017;2270;0;14;12;125;4_7;31
53895691;53895771;53898918;56172054;56256045;2270;0;14;12;125;4_7;32
56322756;56322844;56325996;58599055;58683013;2270;0;14;12;125;4_7;33
58749675;58749755;58752903;61026058;61110095;2270;0;14;12;125;4_7;34
61176789;61176882;61180026;63453056;63537015;2270;0;14;12;125;4_7;35
63603663;63603743;63606897;66110054;66194074;2499;0;14;12;125;4_7;36
66264387;66264470;66267673;68769058;68853017;2499;0;14;12;125;4_7;37
68919661;68919741;68922885;71426053;71510074;2499;0;14;12;125;4_7;38
71576791;71576888;71580036;74083056;74166993;2499;0;14;12;125;4_7;39
74233699;74233779;74236934;76740054;76824086;2499;0;14;12;125;4_7;40
76890773;76890856;76894012;79627056;79710997;2728;0;14;12;125;4_7;41
79777636;79777716;79780859;82514054;82598093;2728;0;14;12;125;4_7;42
82664767;82664852;82668005;85401055;85484998;2728;0;14;12;125;4_7;43
85555316;85555394;85558602;88292056;88376080;2728;0;14;12;125;4_7;44
88442775;88442860;88446012;91179060;91263017;2728;0;14;12;125;4_7;45
91329669;91329749;91332903;94294054;94378069;2958;0;14;12;125;4_7;46
94444753;94444835;94447993;97409056;97493013;2958;0;14;12;125;4_7;47
97559693;97559777;97562934;100524053;100608097;2958;0;14;12;125;4_7;48
100674802;100674891;100678039;103639055;103723027;2958;0;14;12;125;4_7;49
103789721;103789809;103792966;106754053;106838066;2958;0;14;12;125;4_7;50
106904814;106904903;106908060;110099055;110183019;3187;0;14;12;125;4_7;51
5250914;5250992;5251182;5251272;5335370;0;0;14;0;125;4_8;0
5401981;5402061;5402316;6331075;6414952;926;0;14;12;125;4_8;1
6481489;6481569;6484671;7414073;7497948;926;0;14;12;125;4_8;2
7564549;7564629;7567745;8497075;8580900;926;0;14;12;125;4_8;3
8647432;8647513;8650623;9582053;9663501;926;0;14;12;125;4_8;4
9727690;9727770;9730904;10662055;10745882;926;0;14;12;125;4_8;5
10812476;10812556;10815676;12009057;12093025;1188;0;14;12;125;4_8;6
12164307;12164385;12167557;13361061;13444935;1188;0;14;12;125;4_8;7
13511498;13511579;13514692;14708056;14791996;1188;0;14;12;125;4_8;8
14858621;14858701;14861825;16055059;16138935;1188;0;14;12;125;4_8;9
16205586;16205667;16208777;17402057;17486075;1188;0;14;12;125;4_8;10
17552768;17552855;17555985;19011059;19095075;1450;0;14;12;125;4_8;11
19161724;19161807;19164935;20620057;20704079;1450;0;14;12;125;4_8;12
20770771;20770855;20773978;22229058;22313020;1450;0;14;12;125;4_8;13
22379590;22379675;22382792;23838057;23922104;1450;0;14;12;125;4_8;14
23993179;23993257;23996436;25450061;25534014;1450;0;14;12;125;4_8;15
25600693;25600773;25603919;27321057;27405098;1713;0;14;12;125;4_8;16
27471780;27471864;27475006;29192063;29276023;1713;0;14;12;125;4_8;17
29342663;29342743;29345886;31063056;31147075;1713;0;14;12;125;4_8;18
31213741;31213824;31216961;32934059;33018014;1713;0;14;12;125;4_8;19
33084699;33084779;33087914;34805057;34889061;1713;0;14;12;125;4_8;20
34955720;34955803;34958939;36938059;37022023;1975;0;14;12;125;4_8;21
37092306;37092389;37095582;39073059;39157065;1975;0;14;12;125;4_8;22
39223820;39223909;39227043;41206058;41290025;1975;0;14;12;125;4_8;23
41356647;41356727;41359856;43339057;43423073;1975;0;14;12;125;4_8;24
43489793;43489887;43493029;45472059;45556005;1975;0;14;12;125;4_8;25
45622724;45622809;45625944;47867057;47951069;2237;0;14;12;125;4_8;26
48017739;48017824;48020968;50262059;50346028;2237;0;14;12;125;4_8;27
50412712;50412792;50415934;52657059;52741092;2237;0;14;12;125;4_8;28
52807779;52807863;52811007;55052058;55136024;2237;0;14;12;125;4_8;29
55206263;55206342;55209534;57451058;57535061;2237;0;14;12;125;4_8;30
57601768;57601851;57604993;60108058;60192035;2499;0;14;12;125;4_8;31
60258636;60258716;60261853;62765056;62849061;2499;0;14;12;125;4_8;32
62915777;62915874;62919023;65422057;65506019;2499;0;14;12;125;4_8;33
65572695;65572775;65575928;68079060;68163078;2499;0;14;12;125;4_8;34
68229768;68229851;68232998;70736058;70820013;2499;0;14;12;125;4_8;35
70886645;70886726;70889881;73655056;73739051;2761;0;14;12;125;4_8;36
73809369;73809452;73812653;76576060;76660026;2761;0;14;12;125;4_8;37
76726648;76726728;76729863;79495055;79579068;2761;0;14;12;125;4_8;38
79645771;79645858;79649014;82414058;82498042;2761;0;14;12;125;4_8;39
82564674;82564754;82567916;85333056;85417076;2761;0;14;12;125;4_8;40
85483787;85483882;85487031;88514058;88597991;3023;0;14;12;125;4_8;41
88664640;88664720;88667857;91697056;91781091;3023;0;14;12;125;4_8;42
91847765;91847849;91850998;94878057;94961995;3023;0;14;12;125;4_8;43
95032257;95032335;95035541;98061058;98145090;3023;0;14;12;125;4_8;44
98211817;98211906;98215054;101242057;101326008;3023;0;14;12;125;4_8;45
101392644;101392725;101395875;104685055;104769062;3285;0;14;12;125;4_8;46
104835764;104835848;104838997;108128057;108212003;3285;0;14;12;125;4_8;47
108278698;108278782;108281941;111571054;111655095;3285;0;14;12;125;4_8;48
111721790;111721883;111725037;115014057;115098041;3285;0;14;12;125;4_8;49
115164724;115164812;115167969;118457055;118541052;3285;0;14;12;125;4_8;50
118611403;118611481;118614693;122164059;122248032;3548;0;14;12;125;4_8;51
15019923;15020001;15020191;15020274;15104446;0;0;14;0;125;4_5;0
15171036;15171116;15171372;15202054;15285936;26;0;14;7;125;4_5;1
15352485;15352566;15355672;15391051;15474942;31;0;14;7;125;4_5;2
15541560;15541640;15544753;15580054;15663876;31;0;14;7;125;4_5;3
15730429;15730509;15733615;15769052;15850510;31;0;14;7;125;4_5;4
15914738;15914822;15917954;15953048;16036876;31;0;14;7;125;4_5;5
16103528;16103613;16106724;16148051;16231946;37;0;14;7;125;4_5;6
16302220;16302298;16305477;16345055;16428880;37;0;14;7;125;4_5;7
16495438;16495519;16498624;16540052;16623981;37;0;14;7;125;4_5;8
16690652;16690732;16693852;16739053;16822871;42;0;14;7;125;4_5;9
16889499;16889579;16892687;16938052;17022045;42;0;14;7;125;4_5;10
17088897;17088977;17092107;17137054;17221015;42;0;14;7;125;4_5;11
17287653;17287733;17290854;17336046;17420024;42;0;14;7;125;4_5;12
17486707;17486787;17489916;17541053;17624966;47;0;14;7;125;4_5;13
17691580;17691664;17694780;17746051;17830055;47;0;14;7;125;4_5;14
17900576;17900654;17903856;17953056;18036964;47;0;14;7;125;4_5;15
18103700;18103781;18106921;18162051;18246057;52;0;14;7;125;4_5;16
18312748;18312832;18315968;18371054;18454994;52;0;14;7;125;4_5;17
18521646;18521726;18524856;18580052;18664029;52;0;14;7;125;4_5;18
18730729;18730814;18733956;18789048;18872966;52;0;14;7;125;4_5;19
18939607;18939687;18942815;19004051;19088139;57;0;14;7;125;4_5;20
19154791;19154883;19158009;19219053;19302969;57;0;14;7;125;4_5;21
19369621;19369702;19372833;19434052;19518042;57;0;14;7;125;4_5;22
19588447;19588529;19591726;19657055;19740974;62;0;14;7;125;4_5;23
19807603;19807684;19810811;19878052;19962029;62;0;14;7;125;4_5;24
20028705;20028785;20031927;20099054;20182994;62;0;14;7;125;4_5;25
20249646;20249730;20252871;20320046;20404055;62;0;14;7;125;4_5;26
20470738;20470822;20473966;20545053;20628995;67;0;14;7;125;4_5;27
20695667;20695748;20698890;20770051;20854026;67;0;14;7;125;4_5;28
20920752;20920834;20923979;20995054;21079015;67;0;14;7;125;4_5;29
21149314;21149392;21152591;21228053;21312029;72;0;14;7;125;4_5;30
21378689;21378769;21381916;21459054;21542972;72;0;14;7;125;4_5;31
